source_build,target_build,opcode,direction,seen,n,ok_exact,under_read,over_read,threw,consumed_p50,consumed_p90,home_n,home_over_read,home_p50,over_sigs,home_over_sigs,ks_vs_home,script_sha,env_sha,quality,state,reason,invariants,rule_version,sampling
12,2489,0x003D,IN,239,239,0,3,236,0,96,98,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:104|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:62|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Y:Int16]:59|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Unknown:Field]:5|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:2|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:2|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:2,-,1.000,3d8a1c2c7f1d,d7b7fc65329f,USEFUL,reject,over_read=236; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2512,2489,0x003D,IN,239,239,236,3,0,0,100,100,1500,21,100,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:21,0.189,c9190e0584ce,6cdba8ccbaff,USEFUL,reject,home decoder over-reads (21/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2520,2489,0x003D,IN,239,239,116,61,62,0,100,100,380,0,4,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [hit or miss?:Byte]:62,-,0.729,6d2842810633,e531069fb1f2,USEFUL,reject,over_read=62; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x003F,IN,1,1,0,0,1,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:1,-,-,a0daf008e688,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0040,IN,11,11,0,11,0,0,50,50,1500,0,100,-,-,1.000,7f7780a98075,d7b7fc65329f,PARTIAL,insufficient,n=11 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0041,IN,1,1,0,1,0,0,97,97,55,0,100,-,-,1.000,bc2f0b57e663,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0041,OUT,343,343,0,343,0,0,7,7,1500,558,90,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CreationTime:Int64]:558,0.961,ebf42361a495,d7b7fc65329f,STUB,reject,home decoder over-reads (558/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0042,IN,1,1,0,1,0,0,3,3,1500,0,72,-,-,1.000,f37650cf93c4,d7b7fc65329f,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0044,IN,16,16,0,16,0,0,0,0,-,-,-,-,-,-,56c27594b361,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0045,IN,21,21,0,3,18,0,98,98,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:10|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRankCount:Int32]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Source:Int32]:3,-,1.000,a62be8d74bfb,d7b7fc65329f,USEFUL,reject,over_read=18; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0047,IN,367,367,0,0,367,0,8,23,5,0,100,NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:360|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:7,-,1.000,81f55670735d,d7b7fc65329f,STUB,reject,over_read=367; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0048,IN,74,74,0,73,1,0,48,48,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BuffObjectId:Int32]:1,-,0.986,fd0b3d10ab00,d7b7fc65329f,STUB,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,2489,0x0048,IN,74,74,73,1,0,0,100,100,43,0,100,-,-,0.335,905e79e74b5a,e531069fb1f2,USEFUL,insufficient,n=74 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2489,0x0048,IN,74,74,73,1,0,0,100,100,460,0,100,-,-,0.013,0aae7fa0044e,e531069fb1f2,USEFUL,insufficient,n=74 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x004B,OUT,1,1,0,0,1,0,100,100,78,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapCode:Int32]:1,-,0.000,bd63690c0204,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x004C,IN,16,16,0,10,6,0,2,100,1500,0,100,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [flags:Byte]:6,-,0.625,9192b0fb83ae,d7b7fc65329f,STUB,reject,over_read=6; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2512,2489,0x004C,IN,16,16,16,0,0,0,100,100,1500,0,100,-,-,0.000,7d49d25ebf47,6cdba8ccbaff,USEFUL,insufficient,n=16 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x004D,IN,6,6,0,6,0,0,6,6,1500,0,100,-,-,1.000,51c918c743c1,d7b7fc65329f,STUB,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2489,0x004D,IN,6,6,6,0,0,0,100,100,142,0,100,-,-,0.000,30b8107d2341,e531069fb1f2,USEFUL,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,2489,0x004D,IN,6,6,0,6,0,0,11,11,52,0,79,-,-,0.962,44ca22248479,e531069fb1f2,STUB,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2489,0x004D,IN,6,6,6,0,0,0,100,100,153,0,100,-,-,0.007,1cfbcc64be9a,e531069fb1f2,USEFUL,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2489,0x004D,IN,6,6,6,0,0,0,100,100,1154,1,100,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [coord:Field]:1,0.171,1cfbcc64be9a,750b3e3c91cc,USEFUL,reject,home decoder over-reads (1/1154),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2489,0x004D,IN,6,6,6,0,0,0,100,100,29,2,100,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [coord:Field]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [coord:Field]:1,0.172,1cfbcc64be9a,750b3e3c91cc,USEFUL,reject,home decoder over-reads (2/29),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2489,0x004D,IN,6,6,6,0,0,0,100,100,5,0,100,-,-,0.000,1cfbcc64be9a,750b3e3c91cc,USEFUL,insufficient,n=6 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x004E,IN,36,36,1,0,35,0,27,70,1500,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [FunctionCubeName:Field]:33|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Using (On/Off):Byte]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CharacterId?:Int64]:1,-,0.944,99ec76002366,d7b7fc65329f,STUB,reject,over_read=35; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x004F,IN,2,2,0,2,0,0,0,0,1500,1211,82,-,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownFloat:Single]:1059|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownInt:Int32]:78|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownInt:Int32]:31|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownStr:Field]:17|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @ TriggerMesh [UnknownBool:Boolean]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownBool:Boolean]:8|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @ TriggerEffect [UnknownByte:Byte]:1|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:1,1.000,77e45ba6b029,d7b7fc65329f,STUB,reject,home decoder over-reads (1211/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2489,0x004F,IN,2,2,2,0,0,0,100,100,15,0,100,-,-,0.000,d6a98740c336,e531069fb1f2,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0051,IN,78,78,0,78,0,0,5,5,12,0,100,-,-,1.000,e2d9abc485e5,d7b7fc65329f,STUB,insufficient,n=78 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2537,2489,0x0051,IN,78,78,2,0,76,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2489,0x0051,IN,78,78,2,0,76,0,100,100,338,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24,-,0.242,f3a5e9149f72,750b3e3c91cc,USEFUL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2489,0x0051,IN,78,78,2,0,76,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2489,0x0051,IN,78,78,2,0,76,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:52|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Value:Single]:24,-,-,f3a5e9149f72,750b3e3c91cc,USEFUL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0052,IN,47,47,0,47,0,0,17,20,798,0,100,-,-,1.000,113be63be677,d7b7fc65329f,STUB,insufficient,n=47 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2516,2489,0x0052,IN,47,47,23,24,0,0,20,100,211,54,8,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [?:Int32]:54,0.540,ce93ebd25957,e531069fb1f2,STUB,reject,home decoder over-reads (54/211),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0054,IN,8,8,0,0,8,0,90,90,848,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:8,-,0.976,666cded69fcb,d7b7fc65329f,USEFUL,reject,over_read=8; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0055,IN,166,166,0,166,0,0,1,1,902,0,100,-,-,1.000,2713ac00f90c,d7b7fc65329f,STUB,insufficient,n=166 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2489,0x0055,IN,166,166,0,166,0,0,99,99,313,0,99,-,-,0.006,690094e6efdb,e531069fb1f2,USEFUL,insufficient,n=166 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2528,2489,0x0055,IN,166,166,166,0,0,0,100,100,6,1,100,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [additionalEffect#:Int64]:1,0.167,71c37075a022,c7184ede6835,USEFUL,reject,home decoder over-reads (1/6),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0056,IN,37,37,0,0,37,0,100,100,1500,3,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [NpcId:Int32]:37,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Count:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EndServerTick:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [additionalEffect#:Int64]:1,0.003,31a0a7023465,d7b7fc65329f,USEFUL,reject,over_read=37; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0058,IN,13222,1500,0,1500,0,0,13,13,-,-,-,-,-,-,c857a241585e,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2489,0x0058,IN,13222,1500,892,608,0,0,100,100,1500,0,100,-,-,0.223,f9a7b68e315e,e531069fb1f2,USEFUL,reject,consumed KS=0.223 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2527,2489,0x0058,IN,13222,1500,1500,0,0,0,100,100,449,0,100,-,-,0.000,333d44b702e8,020efa056679,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x005A,IN,4,4,0,4,0,0,5,5,51,0,100,-,-,1.000,c396e51a95fd,d7b7fc65329f,STUB,insufficient,n=4 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2490,2489,0x005A,IN,4,4,4,0,0,0,100,100,5,0,100,-,-,0.000,fc221c9c7b09,69bdf4f3d597,USEFUL,insufficient,n=4 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2527,2489,0x005A,IN,4,4,4,0,0,0,100,100,1,0,100,-,-,0.000,fc221c9c7b09,020efa056679,USEFUL,insufficient,n=4 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x005B,IN,1,1,0,0,1,0,100,100,744,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PetSkinId:Int32]:1,-,0.000,a56f5d6e366e,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x005E,IN,77,77,0,69,8,0,26,35,57,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:8,-,1.000,db0aa31082d8,d7b7fc65329f,STUB,reject,over_read=8; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2506,2489,0x005E,IN,77,77,77,0,0,0,100,100,597,0,100,-,-,0.000,a0e92bb2f251,e531069fb1f2,USEFUL,insufficient,n=77 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x005F,IN,1,1,0,1,0,0,3,3,1500,0,100,-,-,1.000,bd15a458af4d,d7b7fc65329f,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0061,IN,21,21,0,0,21,0,0,99,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [itemUid:Int64]:16|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:1,-,-,8a4128766603,d7b7fc65329f,STUB,reject,over_read=21; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0063,IN,44,44,0,0,44,0,16,50,1500,0,100,NegativeLength: ReadBytes: negative length -# at offset #/# @  [Name:Field]:24|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Name:Field]:19|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:1,-,1.000,74cc701d0380,d7b7fc65329f,STUB,reject,over_read=44; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2489,0x0063,IN,44,44,29,15,0,0,100,100,87,0,100,-,-,0.119,620d6990ffa1,e531069fb1f2,USEFUL,insufficient,n=44 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2518,2489,0x0063,IN,44,44,29,15,0,0,100,100,21,0,100,-,-,0.157,620d6990ffa1,e531069fb1f2,USEFUL,insufficient,n=44 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0066,IN,8,8,0,3,5,0,0,44,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ObjectId:Int32]:5,-,-,d2e19cfd8204,d7b7fc65329f,STUB,reject,over_read=5; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0069,IN,24,24,0,24,0,0,2,20,-,-,-,-,-,-,cda48f8dabb2,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2489,0x0069,IN,24,24,8,16,0,0,20,100,654,0,7,-,-,0.304,d2ddeb60f416,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2496,2489,0x0069,IN,24,24,8,16,0,0,82,100,27,0,57,-,-,0.222,6df54f4ee5d3,e531069fb1f2,PARTIAL,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2497,2489,0x0069,IN,24,24,8,16,0,0,20,100,6,0,20,-,-,0.333,15bc5a2d4b37,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2489,0x0069,IN,24,24,8,16,0,0,20,100,297,0,33,-,-,0.286,e6bae1f5da23,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2489,0x0069,IN,24,24,0,24,0,0,2,20,1337,0,7,-,-,0.491,c8a084423413,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,2489,0x0069,IN,24,24,0,24,0,0,2,20,317,0,7,-,-,0.619,c8a084423413,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2489,0x0069,IN,24,24,24,0,0,0,100,100,45,14,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:14,0.311,12e76c975d0c,e531069fb1f2,USEFUL,reject,home decoder over-reads (14/45),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2489,0x0069,IN,24,24,0,24,0,0,2,20,1427,0,4,-,-,0.208,a129c00b21be,750b3e3c91cc,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2489,0x0069,IN,24,24,24,0,0,0,100,100,1500,8,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:8,0.005,12e76c975d0c,750b3e3c91cc,USEFUL,reject,home decoder over-reads (8/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2489,0x0069,IN,24,24,24,0,0,0,100,100,24,4,100,-,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [HouseName:Field]:4,0.167,12e76c975d0c,750b3e3c91cc,USEFUL,reject,home decoder over-reads (4/24),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x006A,IN,31,31,2,29,0,0,8,33,119,0,100,-,-,0.935,f83200369ec0,d7b7fc65329f,STUB,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2489,0x006A,IN,31,31,23,8,0,0,100,100,149,0,100,-,-,0.139,816b31374383,e531069fb1f2,USEFUL,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2500,2489,0x006A,IN,31,31,6,25,0,0,3,100,4,0,10,-,-,0.548,228dd8bce951,e531069fb1f2,STUB,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2489,0x006A,IN,31,31,13,18,0,0,20,100,124,0,20,-,-,0.435,05004247ef89,e531069fb1f2,STUB,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2489,0x006A,IN,31,31,13,18,0,0,20,100,86,0,20,-,-,0.452,05004247ef89,e531069fb1f2,STUB,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x006B,IN,24,24,0,16,8,0,46,100,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ApartmentNumber:Int32]:8,-,0.667,12e76c975d0c,d7b7fc65329f,STUB,reject,over_read=8; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2489,0x006B,IN,24,24,16,8,0,0,100,100,199,0,100,-,-,0.015,0ab4b260d932,e531069fb1f2,USEFUL,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2489,0x006B,IN,24,24,0,24,0,0,8,20,36,0,8,-,-,0.056,f149c4d9fba9,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2524,2489,0x006B,IN,24,24,16,8,0,0,100,100,31,0,100,-,-,0.129,fce502d5ed7d,e531069fb1f2,USEFUL,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2525,2489,0x006B,IN,24,24,0,24,0,0,8,20,15,0,2,-,-,0.333,36803a5bd832,e531069fb1f2,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2489,0x006B,IN,24,24,0,24,0,0,8,20,778,0,8,-,-,0.036,a171d718b043,750b3e3c91cc,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2489,0x006B,IN,24,24,0,24,0,0,8,20,54,0,8,-,-,0.046,a171d718b043,750b3e3c91cc,STUB,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2489,0x006B,IN,24,24,24,0,0,0,100,100,12,0,100,-,-,0.000,76f7883999dd,750b3e3c91cc,USEFUL,insufficient,n=24 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x006C,IN,32,32,0,32,0,0,20,50,1500,0,100,-,-,1.000,c6e540d8432c,d7b7fc65329f,STUB,insufficient,n=32 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x006D,IN,16,16,0,16,0,0,8,14,1500,0,100,-,-,1.000,76f7883999dd,d7b7fc65329f,STUB,insufficient,n=16 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2489,0x006E,IN,2,2,0,0,2,0,100,100,35,16,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [#?:Int64]:2,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [#?:Int64]:16,0.000,e946bea5bb5e,e531069fb1f2,USEFUL,reject,over_read=2; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x006F,IN,8,8,0,0,8,0,100,100,1407,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [function:Int32]:8,-,0.000,2c5ac1664138,d7b7fc65329f,USEFUL,reject,over_read=8; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0071,IN,1,1,0,1,0,0,6,6,883,0,100,-,-,1.000,2e3009231d99,d7b7fc65329f,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0073,IN,8,8,0,0,8,0,80,80,81,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:8,-,1.000,ed9d75e5572e,d7b7fc65329f,PARTIAL,reject,over_read=8; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2531,2489,0x0073,IN,8,8,8,0,0,0,100,100,2,0,100,-,-,0.000,6426dc8d8f18,6fcac0922e9d,USEFUL,insufficient,n=8 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0075,IN,72,72,0,72,0,0,2,2,1426,0,100,-,-,1.000,544ba10eb9a2,d7b7fc65329f,STUB,insufficient,n=72 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,2489,0x0075,IN,72,72,72,0,0,0,100,100,313,0,100,-,-,0.000,6bdc66760ce5,e531069fb1f2,USEFUL,insufficient,n=72 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0079,IN,2,2,0,0,2,0,3,12,-,-,-,NegativeLength: ReadBytes: negative length -# at offset #/# @  [EntityId:Field]:2,-,-,2c1a8c44a001,d7b7fc65329f,STUB,reject,over_read=2; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x0079,OUT,2,2,2,0,0,0,100,100,21,0,100,-,-,0.429,77dc11b27e03,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2489,0x007D,IN,8,8,0,7,1,0,11,56,76,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [DollUid:Int64]:1,-,0.658,09b60c148cf9,d7b7fc65329f,STUB,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2489,0x007D,IN,8,8,0,0,8,0,100,100,41,28,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:8,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:28,0.000,b898703e207e,e531069fb1f2,USEFUL,reject,over_read=8; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2489,0x007D,IN,8,8,8,0,0,0,100,100,32,0,99,-,-,0.844,7ececc142c4d,e531069fb1f2,USEFUL,insufficient,n=8 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2489,0x007D,IN,8,8,8,0,0,0,100,100,22,0,99,-,-,0.727,6450ea0f3f8d,e531069fb1f2,USEFUL,insufficient,n=8 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
